"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"48269","NN5798",331,33.1,33.1
"48270","NN5799",328.5,32.85,32.85
"48271","NN5800",289.5,28.95,28.95
"48272","NN5801",292,29.2,29.2
"48273","NN5802",294.5,29.45,29.45
"48274","NN5803",296.833333333333,29.6833333333333,29.68
"48275","NN5804",298.714285714286,29.8714285714286,29.87
"48276","NN5805",301.75,30.175,30.18
"48277","NN5806",303.5,30.35,30.35
"48278","NN5807",303.4,30.34,30.34
"48279","NN5808",304,30.4,30.4
"48280","NN5809",304,30.4,30.4
"48281","NN5810",304,30.4,30.4
"48282","NN5811",304.5,30.45,30.45
"48283","NN5812",305.5,30.55,30.55
"48284","NN5813",306,30.6,30.6
"48285","NN5814",307,30.7,30.7
"48286","NN5815",308.4,30.84,30.84
"48287","NN5816",309.6,30.96,30.96
"48288","NN5817",312.166666666667,31.2166666666667,31.22
"48289","NN5818",313,31.3,31.3
"48290","NN5819",314.5,31.45,31.45
"48291","NN5820",315.5,31.55,31.55
"48292","NN5821",316,31.6,31.6
"48293","NN5822",316.5,31.65,31.65
"48294","NN5823",317,31.7,31.7
"48295","NN5824",317,31.7,31.7
"48296","NN5825",316.5,31.65,31.65
"48297","NN5826",316,31.6,31.6
"48298","NN5827",315.5,31.55,31.55
"48299","NN5828",315,31.5,31.5
"48300","NN5829",315.5,31.55,31.55
"48301","NN5830",316.833333333333,31.6833333333333,31.68
"48302","NN5831",319.5,31.95,31.95
"48303","NN5832",323.4,32.34,32.34
"48304","NN5833",327.6,32.76,32.76
"48305","NN5834",330.5,33.05,33.05
"48306","NN5835",332.6,33.26,33.26
"48307","NN5836",334.5,33.45,33.45
"48308","NN5837",334.5,33.45,33.45
"48309","NN5838",334,33.4,33.4
"48310","NN5839",333,33.3,33.3
"48311","NN5840",332,33.2,33.2
"48312","NN5841",331,33.1,33.1
"48313","NN5842",330.5,33.05,33.05
"48314","NN5843",330.666666666667,33.0666666666667,33.07
"48315","NN5844",331.5,33.15,33.15
"48316","NN5845",333,33.3,33.3
"48317","NN5846",334.5,33.45,33.45
"48318","NN5847",335,33.5,33.5
"48319","NN5848",334.5,33.45,33.45
"48320","NN5849",333,33.3,33.3
"48321","NN5850",331,33.1,33.1
"48322","NN5851",329,32.9,32.9
"48323","NN5852",327,32.7,32.7
"48324","NN5853",326.5,32.65,32.65
"48325","NN5854",328,32.8,32.8
"48326","NN5855",329.5,32.95,32.95
"48327","NN5856",332.833333333333,33.2833333333333,33.28
"48328","NN5857",336.833333333333,33.6833333333333,33.68
"48329","NN5858",340.5,34.05,34.05
"48330","NN5859",343.333333333333,34.3333333333333,34.33
"48331","NN5860",345.666666666667,34.5666666666667,34.57
"48332","NN5861",347.333333333333,34.7333333333333,34.73
"48333","NN5862",348,34.8,34.8
"48334","NN5863",347.4,34.74,34.74
"48335","NN5864",346.666666666667,34.6666666666667,34.67
"48336","NN5865",345.333333333333,34.5333333333333,34.53
"48337","NN5866",344.428571428571,34.4428571428571,34.44
"48338","NN5867",344.5,34.45,34.45
"48339","NN5868",343.4,34.34,34.34
"48340","NN5869",342.428571428571,34.2428571428571,34.24
"48341","NN5870",341.75,34.175,34.18
"48342","NN5871",340.6,34.06,34.06
"48343","NN5872",339.5,33.95,33.95
"48344","NN5873",338.5,33.85,33.85
"48345","NN5874",337.4,33.74,33.74
"48346","NN5875",335.6,33.56,33.56
"48347","NN5876",334.4,33.44,33.44
"48348","NN5877",333,33.3,33.3
"48349","NN5878",331.5,33.15,33.15
"48350","NN5879",330,33,33
"48351","NN5880",329,32.9,32.9
"48352","NN5881",327.5,32.75,32.75
"48353","NN5882",325.5,32.55,32.55
"48354","NN5883",324.4,32.44,32.44
"48355","NN5884",323,32.3,32.3
"48356","NN5885",322,32.2,32.2
"48357","NN5886",321.4,32.14,32.14
"48358","NN5887",321.5,32.15,32.15
"48359","NN5888",322.166666666667,32.2166666666667,32.22
"48360","NN5889",323.333333333333,32.3333333333333,32.33
"48361","NN5890",324.5,32.45,32.45
"48362","NN5891",325.833333333333,32.5833333333333,32.58
"48363","NN5892",327.666666666667,32.7666666666667,32.77
"48364","NN5893",329.333333333333,32.9333333333333,32.93
"48365","NN5894",330.5,33.05,33.05
"48366","NN5895",331.5,33.15,33.15
"48367","NN5896",332.285714285714,33.2285714285714,33.23
"48368","NN5897",331,33.1,33.1
"48369","NN5898",328.666666666667,32.8666666666667,32.87
"48370","NN5899",325.833333333333,32.5833333333333,32.58
"48371","NN5900",287,28.7,28.7
"48372","NN5901",289.666666666667,28.9666666666667,28.97
"48373","NN5902",292.166666666667,29.2166666666667,29.22
"48374","NN5903",294.166666666667,29.4166666666667,29.42
"48375","NN5904",297.875,29.7875,29.79
"48376","NN5905",299.833333333333,29.9833333333333,29.98
"48377","NN5906",300.4,30.04,30.04
"48378","NN5907",301.5,30.15,30.15
"48379","NN5908",302,30.2,30.2
"48380","NN5909",302.5,30.25,30.25
"48381","NN5910",303.5,30.35,30.35
"48382","NN5911",304.5,30.45,30.45
"48383","NN5912",305.5,30.55,30.55
"48384","NN5913",307,30.7,30.7
"48385","NN5914",308,30.8,30.8
"48386","NN5915",309,30.9,30.9
"48387","NN5916",311,31.1,31.1
"48388","NN5917",312.285714285714,31.2285714285714,31.23
"48389","NN5918",313.5,31.35,31.35
"48390","NN5919",314.5,31.45,31.45
"48391","NN5920",314.5,31.45,31.45
"48392","NN5921",315,31.5,31.5
"48393","NN5922",316,31.6,31.6
"48394","NN5923",316.5,31.65,31.65
"48395","NN5924",317,31.7,31.7
"48396","NN5925",317,31.7,31.7
"48397","NN5926",316.5,31.65,31.65
"48398","NN5927",316,31.6,31.6
"48399","NN5928",315.5,31.55,31.55
"48400","NN5929",314.5,31.45,31.45
"48401","NN5930",316,31.6,31.6
"48402","NN5931",318.333333333333,31.8333333333333,31.83
"48403","NN5932",321.5,32.15,32.15
"48404","NN5933",325.166666666667,32.5166666666667,32.52
"48405","NN5934",328.2,32.82,32.82
"48406","NN5935",331.75,33.175,33.18
"48407","NN5936",333.5,33.35,33.35
"48408","NN5937",333.5,33.35,33.35
"48409","NN5938",333.5,33.35,33.35
"48410","NN5939",332.5,33.25,33.25
"48411","NN5940",331,33.1,33.1
"48412","NN5941",330.5,33.05,33.05
"48413","NN5942",329.5,32.95,32.95
"48414","NN5943",330,33,33
"48415","NN5944",331,33.1,33.1
"48416","NN5945",332.5,33.25,33.25
"48417","NN5946",334,33.4,33.4
"48418","NN5947",336,33.6,33.6
"48419","NN5948",336,33.6,33.6
"48420","NN5949",335,33.5,33.5
"48421","NN5950",333,33.3,33.3
"48422","NN5951",330,33,33
"48423","NN5952",328.4,32.84,32.84
"48424","NN5953",327.5,32.75,32.75
"48425","NN5954",327.5,32.75,32.75
"48426","NN5955",329,32.9,32.9
"48427","NN5956",332,33.2,33.2
"48428","NN5957",335.5,33.55,33.55
"48429","NN5958",338.333333333333,33.8333333333333,33.83
"48430","NN5959",340.833333333333,34.0833333333333,34.08
"48431","NN5960",343,34.3,34.3
"48432","NN5961",344.833333333333,34.4833333333333,34.48
"48433","NN5962",345.5,34.55,34.55
"48434","NN5963",345.5,34.55,34.55
"48435","NN5964",344.5,34.45,34.45
"48436","NN5965",343.4,34.34,34.34
"48437","NN5966",342.4,34.24,34.24
"48438","NN5967",341.833333333333,34.1833333333333,34.18
"48439","NN5968",340.833333333333,34.0833333333333,34.08
"48440","NN5969",339.333333333333,33.9333333333333,33.93
"48441","NN5970",338,33.8,33.8
"48442","NN5971",337,33.7,33.7
"48443","NN5972",336.5,33.65,33.65
"48444","NN5973",335.5,33.55,33.55
"48445","NN5974",335,33.5,33.5
"48446","NN5975",333.666666666667,33.3666666666667,33.37
"48447","NN5976",332.5,33.25,33.25
"48448","NN5977",331.5,33.15,33.15
"48449","NN5978",330,33,33
"48450","NN5979",328.5,32.85,32.85
"48451","NN5980",327.333333333333,32.7333333333333,32.73
"48452","NN5981",326.6,32.66,32.66
"48453","NN5982",325,32.5,32.5
"48454","NN5983",322.6,32.26,32.26
"48455","NN5984",321.5,32.15,32.15
"48456","NN5985",320.333333333333,32.0333333333333,32.03
"48457","NN5986",319.166666666667,31.9166666666667,31.92
"48458","NN5987",318,31.8,31.8
"48459","NN5988",318.5,31.85,31.85
"48460","NN5989",319.5,31.95,31.95
"48461","NN5990",320.833333333333,32.0833333333333,32.08
"48462","NN5991",322.5,32.25,32.25
"48463","NN5992",324.5,32.45,32.45
"48464","NN5993",326.5,32.65,32.65
"48465","NN5994",328,32.8,32.8
"48466","NN5995",329.166666666667,32.9166666666667,32.92
"48467","NN5996",330.333333333333,33.0333333333333,33.03
"48468","NN5997",328.666666666667,32.8666666666667,32.87
"48469","NN5998",326.333333333333,32.6333333333333,32.63
"48470","NN5999",323.333333333333,32.3333333333333,32.33
"48471","NN6000",284.5,28.45,28.45
"48472","NN6001",287.333333333333,28.7333333333333,28.73
"48473","NN6002",289.666666666667,28.9666666666667,28.97
"48474","NN6003",293,29.3,29.3
"48475","NN6004",295.111111111111,29.5111111111111,29.51
"48476","NN6005",297,29.7,29.7
"48477","NN6006",298.333333333333,29.8333333333333,29.83
"48478","NN6007",299.5,29.95,29.95
"48479","NN6008",300.6,30.06,30.06
"48480","NN6009",302,30.2,30.2
"48481","NN6010",303.5,30.35,30.35
"48482","NN6011",304.5,30.45,30.45
"48483","NN6012",305.5,30.55,30.55
"48484","NN6013",307,30.7,30.7
"48485","NN6014",308,30.8,30.8
"48486","NN6015",308.5,30.85,30.85
"48487","NN6016",309.714285714286,30.9714285714286,30.97
"48488","NN6017",311,31.1,31.1
"48489","NN6018",312.25,31.225,31.23
"48490","NN6019",313,31.3,31.3
"48491","NN6020",313.5,31.35,31.35
"48492","NN6021",314,31.4,31.4
"48493","NN6022",315,31.5,31.5
"48494","NN6023",316,31.6,31.6
"48495","NN6024",316.5,31.65,31.65
"48496","NN6025",317.5,31.75,31.75
"48497","NN6026",317.5,31.75,31.75
"48498","NN6027",316.5,31.65,31.65
"48499","NN6028",315.5,31.55,31.55
"48500","NN6029",314,31.4,31.4
"48501","NN6030",314.5,31.45,31.45
"48502","NN6031",315.833333333333,31.5833333333333,31.58
"48503","NN6032",318.333333333333,31.8333333333333,31.83
"48504","NN6033",322.166666666667,32.2166666666667,32.22
"48505","NN6034",326,32.6,32.6
"48506","NN6035",330.666666666667,33.0666666666667,33.07
"48507","NN6036",332,33.2,33.2
"48508","NN6037",333,33.3,33.3
"48509","NN6038",333,33.3,33.3
"48510","NN6039",332,33.2,33.2
"48511","NN6040",331,33.1,33.1
"48512","NN6041",329.5,32.95,32.95
"48513","NN6042",329,32.9,32.9
"48514","NN6043",329,32.9,32.9
"48515","NN6044",329.6,32.96,32.96
"48516","NN6045",331.5,33.15,33.15
"48517","NN6046",333.333333333333,33.3333333333333,33.33
"48518","NN6047",336,33.6,33.6
"48519","NN6048",336.5,33.65,33.65
"48520","NN6049",336,33.6,33.6
"48521","NN6050",334,33.4,33.4
"48522","NN6051",332,33.2,33.2
"48523","NN6052",330,33,33
"48524","NN6053",329,32.9,32.9
"48525","NN6054",328.5,32.85,32.85
"48526","NN6055",329,32.9,32.9
"48527","NN6056",331,33.1,33.1
"48528","NN6057",334,33.4,33.4
"48529","NN6058",336,33.6,33.6
"48530","NN6059",338.5,33.85,33.85
"48531","NN6060",341,34.1,34.1
"48532","NN6061",342.5,34.25,34.25
"48533","NN6062",343.5,34.35,34.35
"48534","NN6063",344,34.4,34.4
"48535","NN6064",343,34.3,34.3
"48536","NN6065",342,34.2,34.2
"48537","NN6066",341,34.1,34.1
"48538","NN6067",339.6,33.96,33.96
"48539","NN6068",338,33.8,33.8
"48540","NN6069",336.75,33.675,33.68
"48541","NN6070",334.833333333333,33.4833333333333,33.48
"48542","NN6071",333.833333333333,33.3833333333333,33.38
"48543","NN6072",332.833333333333,33.2833333333333,33.28
"48544","NN6073",332,33.2,33.2
"48545","NN6074",331.5,33.15,33.15
"48546","NN6075",330.833333333333,33.0833333333333,33.08
"48547","NN6076",329.833333333333,32.9833333333333,32.98
"48548","NN6077",328.833333333333,32.8833333333333,32.88
"48549","NN6078",327.5,32.75,32.75
"48550","NN6079",326,32.6,32.6
"48551","NN6080",324.857142857143,32.4857142857143,32.49
"48552","NN6081",323.875,32.3875,32.39
"48553","NN6082",322.625,32.2625,32.26
"48554","NN6083",320.666666666667,32.0666666666667,32.07
"48555","NN6084",319.333333333333,31.9333333333333,31.93
"48556","NN6085",317.666666666667,31.7666666666667,31.77
"48557","NN6086",316,31.6,31.6
"48558","NN6087",315,31.5,31.5
"48559","NN6088",314.5,31.45,31.45
"48560","NN6089",315,31.5,31.5
"48561","NN6090",316.5,31.65,31.65
"48562","NN6091",318.5,31.85,31.85
"48563","NN6092",320.833333333333,32.0833333333333,32.08
"48564","NN6093",323,32.3,32.3
"48565","NN6094",325.285714285714,32.5285714285714,32.53
"48566","NN6095",327,32.7,32.7
"48567","NN6096",327.333333333333,32.7333333333333,32.73
"48568","NN6097",325.666666666667,32.5666666666667,32.57
"48569","NN6098",323.333333333333,32.3333333333333,32.33
"48570","NN6099",320.333333333333,32.0333333333333,32.03
"48571","NN6100",281.833333333333,28.1833333333333,28.18
"48572","NN6101",284.666666666667,28.4666666666667,28.47
"48573","NN6102",288.2,28.82,28.82
"48574","NN6103",290.888888888889,29.0888888888889,29.09
"48575","NN6104",293,29.3,29.3
"48576","NN6105",294.333333333333,29.4333333333333,29.43
"48577","NN6106",295.666666666667,29.5666666666667,29.57
"48578","NN6107",297.166666666667,29.7166666666667,29.72
"48579","NN6108",299,29.9,29.9
"48580","NN6109",301,30.1,30.1
"48581","NN6110",302.6,30.26,30.26
"48582","NN6111",304,30.4,30.4
"48583","NN6112",305,30.5,30.5
"48584","NN6113",305.6,30.56,30.56
"48585","NN6114",305.666666666667,30.5666666666667,30.57
"48586","NN6115",306.25,30.625,30.62
"48587","NN6116",306.5,30.65,30.65
"48588","NN6117",307.8,30.78,30.78
"48589","NN6118",310.25,31.025,31.03
"48590","NN6119",310.6,31.06,31.06
"48591","NN6120",311,31.1,31.1
"48592","NN6121",312.166666666667,31.2166666666667,31.22
"48593","NN6122",313.333333333333,31.3333333333333,31.33
"48594","NN6123",314.6,31.46,31.46
"48595","NN6124",316,31.6,31.6
"48596","NN6125",317,31.7,31.7
"48597","NN6126",317.333333333333,31.7333333333333,31.73
"48598","NN6127",317,31.7,31.7
"48599","NN6128",315.5,31.55,31.55
"48600","NN6129",313.4,31.34,31.34
"48601","NN6130",313,31.3,31.3
"48602","NN6131",313.6,31.36,31.36
"48603","NN6132",315.166666666667,31.5166666666667,31.52
"48604","NN6133",318.6,31.86,31.86
"48605","NN6134",324.333333333333,32.4333333333333,32.43
"48606","NN6135",328,32.8,32.8
"48607","NN6136",330.833333333333,33.0833333333333,33.08
"48608","NN6137",332,33.2,33.2
"48609","NN6138",332,33.2,33.2
"48610","NN6139",331.4,33.14,33.14
"48611","NN6140",329.6,32.96,32.96
"48612","NN6141",328.5,32.85,32.85
"48613","NN6142",327.5,32.75,32.75
"48614","NN6143",327,32.7,32.7
"48615","NN6144",328.4,32.84,32.84
"48616","NN6145",330,33,33
"48617","NN6146",332.5,33.25,33.25
"48618","NN6147",334.6,33.46,33.46
"48619","NN6148",336,33.6,33.6
"48620","NN6149",336.333333333333,33.6333333333333,33.63
"48621","NN6150",335,33.5,33.5
"48622","NN6151",333,33.3,33.3
"48623","NN6152",331,33.1,33.1
"48624","NN6153",329.5,32.95,32.95
"48625","NN6154",328.5,32.85,32.85
"48626","NN6155",329,32.9,32.9
"48627","NN6156",330.5,33.05,33.05
"48628","NN6157",332.5,33.25,33.25
"48629","NN6158",334.5,33.45,33.45
"48630","NN6159",337,33.7,33.7
"48631","NN6160",339,33.9,33.9
"48632","NN6161",340.5,34.05,34.05
"48633","NN6162",341.5,34.15,34.15
"48634","NN6163",342,34.2,34.2
"48635","NN6164",342,34.2,34.2
"48636","NN6165",341,34.1,34.1
"48637","NN6166",340,34,34
"48638","NN6167",339,33.9,33.9
"48639","NN6168",336.4,33.64,33.64
"48640","NN6169",334.5,33.45,33.45
"48641","NN6170",333,33.3,33.3
"48642","NN6171",331.6,33.16,33.16
"48643","NN6172",330.5,33.05,33.05
"48644","NN6173",330,33,33
"48645","NN6174",329,32.9,32.9
"48646","NN6175",328.5,32.85,32.85
"48647","NN6176",327.5,32.75,32.75
"48648","NN6177",326.5,32.65,32.65
"48649","NN6178",325,32.5,32.5
"48650","NN6179",323.166666666667,32.3166666666667,32.32
"48651","NN6180",322.4,32.24,32.24
"48652","NN6181",320.555555555556,32.0555555555556,32.06
"48653","NN6182",318.5,31.85,31.85
"48654","NN6183",317.166666666667,31.7166666666667,31.72
"48655","NN6184",315.666666666667,31.5666666666667,31.57
"48656","NN6185",314,31.4,31.4
"48657","NN6186",312.5,31.25,31.25
"48658","NN6187",311.333333333333,31.1333333333333,31.13
"48659","NN6188",310.5,31.05,31.05
"48660","NN6189",311,31.1,31.1
"48661","NN6190",312,31.2,31.2
"48662","NN6191",314,31.4,31.4
"48663","NN6192",316.333333333333,31.6333333333333,31.63
"48664","NN6193",318.833333333333,31.8833333333333,31.88
"48665","NN6194",320.714285714286,32.0714285714286,32.07
"48666","NN6195",323,32.3,32.3
"48667","NN6196",323.333333333333,32.3333333333333,32.33
"48668","NN6197",321.666666666667,32.1666666666667,32.17
"48669","NN6198",319.333333333333,31.9333333333333,31.93
"48670","NN6199",316.5,31.65,31.65
"48671","NN6200",279.166666666667,27.9166666666667,27.92
"48672","NN6201",283.4,28.34,28.34
"48673","NN6202",285.833333333333,28.5833333333333,28.58
"48674","NN6203",288.333333333333,28.8333333333333,28.83
"48675","NN6204",290.333333333333,29.0333333333333,29.03
"48676","NN6205",291.666666666667,29.1666666666667,29.17
"48677","NN6206",293.166666666667,29.3166666666667,29.32
"48678","NN6207",295,29.5,29.5
"48679","NN6208",297,29.7,29.7
"48680","NN6209",299.5,29.95,29.95
"48681","NN6210",301.4,30.14,30.14
"48682","NN6211",302.5,30.25,30.25
"48683","NN6212",303,30.3,30.3
"48684","NN6213",302.5,30.25,30.25
"48685","NN6214",302.666666666667,30.2666666666667,30.27
"48686","NN6215",302.5,30.25,30.25
"48687","NN6216",302.4,30.24,30.24
"48688","NN6217",305,30.5,30.5
"48689","NN6218",305.2,30.52,30.52
"48690","NN6219",306.5,30.65,30.65
"48691","NN6220",307.666666666667,30.7666666666667,30.77
"48692","NN6221",309,30.9,30.9
"48693","NN6222",310.666666666667,31.0666666666667,31.07
"48694","NN6223",312.833333333333,31.2833333333333,31.28
"48695","NN6224",314.6,31.46,31.46
"48696","NN6225",316,31.6,31.6
"48697","NN6226",317.5,31.75,31.75
"48698","NN6227",317,31.7,31.7
"48699","NN6228",315.25,31.525,31.53
"48700","NN6229",312.75,31.275,31.28
"48701","NN6230",311,31.1,31.1
"48702","NN6231",311,31.1,31.1
"48703","NN6232",312.2,31.22,31.22
"48704","NN6233",316.5,31.65,31.65
"48705","NN6234",320.333333333333,32.0333333333333,32.03
"48706","NN6235",324.666666666667,32.4666666666667,32.47
"48707","NN6236",328,32.8,32.8
"48708","NN6237",330,33,33
"48709","NN6238",330.6,33.06,33.06
"48710","NN6239",329.5,32.95,32.95
"48711","NN6240",328,32.8,32.8
"48712","NN6241",326,32.6,32.6
"48713","NN6242",325.6,32.56,32.56
"48714","NN6243",325.5,32.55,32.55
"48715","NN6244",326.166666666667,32.6166666666667,32.62
"48716","NN6245",328,32.8,32.8
"48717","NN6246",330.5,33.05,33.05
"48718","NN6247",333,33.3,33.3
"48719","NN6248",334.6,33.46,33.46
"48720","NN6249",336,33.6,33.6
"48721","NN6250",334.5,33.45,33.45
"48722","NN6251",333,33.3,33.3
"48723","NN6252",331,33.1,33.1
"48724","NN6253",329,32.9,32.9
"48725","NN6254",328,32.8,32.8
"48726","NN6255",328,32.8,32.8
"48727","NN6256",329.4,32.94,32.94
"48728","NN6257",331,33.1,33.1
"48729","NN6258",333,33.3,33.3
"48730","NN6259",335,33.5,33.5
"48731","NN6260",337,33.7,33.7
"48732","NN6261",338.6,33.86,33.86
"48733","NN6262",340,34,34
"48734","NN6263",340.5,34.05,34.05
"48735","NN6264",340.5,34.05,34.05
"48736","NN6265",340.5,34.05,34.05
"48737","NN6266",339.5,33.95,33.95
"48738","NN6267",337.666666666667,33.7666666666667,33.77
"48739","NN6268",336.333333333333,33.6333333333333,33.63
"48740","NN6269",334,33.4,33.4
"48741","NN6270",332,33.2,33.2
"48742","NN6271",331,33.1,33.1
"48743","NN6272",329.5,32.95,32.95
"48744","NN6273",328.5,32.85,32.85
"48745","NN6274",328,32.8,32.8
"48746","NN6275",327,32.7,32.7
"48747","NN6276",326,32.6,32.6
"48748","NN6277",324.6,32.46,32.46
"48749","NN6278",323.4,32.34,32.34
"48750","NN6279",321.166666666667,32.1166666666667,32.12
"48751","NN6280",319.125,31.9125,31.91
"48752","NN6281",317.125,31.7125,31.71
"48753","NN6282",314.666666666667,31.4666666666667,31.47
"48754","NN6283",313,31.3,31.3
"48755","NN6284",311.5,31.15,31.15
"48756","NN6285",310,31,31
"48757","NN6286",308.5,30.85,30.85
"48758","NN6287",307.333333333333,30.7333333333333,30.73
"48759","NN6288",307,30.7,30.7
"48760","NN6289",306.75,30.675,30.68
"48761","NN6290",308,30.8,30.8
"48762","NN6291",310,31,31
"48763","NN6292",312,31.2,31.2
"48764","NN6293",315.333333333333,31.5333333333333,31.53
"48765","NN6294",317.8,31.78,31.78
"48766","NN6295",319.5,31.95,31.95
"48767","NN6296",318.666666666667,31.8666666666667,31.87
"48768","NN6297",317,31.7,31.7
"48769","NN6298",315,31.5,31.5
"48770","NN6299",312.5,31.25,31.25
"48771","NN6300",277.8,27.78,27.78
"48772","NN6301",280.666666666667,28.0666666666667,28.07
"48773","NN6302",283.75,28.375,28.38
"48774","NN6303",286.125,28.6125,28.61
"48775","NN6304",287.666666666667,28.7666666666667,28.77
"48776","NN6305",289.166666666667,28.9166666666667,28.92
"48777","NN6306",291,29.1,29.1
"48778","NN6307",293,29.3,29.3
"48779","NN6308",295.5,29.55,29.55
"48780","NN6309",298,29.8,29.8
"48781","NN6310",299.5,29.95,29.95
"48782","NN6311",300.5,30.05,30.05
"48783","NN6312",301,30.1,30.1
